INSTNM,SCH_DEG,PREDDEG,CONTROL,CCBASIC,ADM_RATE,ACTCM25,ACTCM75,ACTMTMID,ACTWRMID,SAT_AVG,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,labels
St. Joseph's College of Nursing,2.0,2.0,2.0,10.0,0.7273,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
St Lawrence University,3.0,3.0,2.0,21.0,0.4726,28.0,32.0,22.647673314339986,7.74,1301.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
The College of Saint Rose,3.0,3.0,2.0,18.0,0.8188,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
St. Thomas Aquinas College,3.0,3.0,2.0,20.0,0.8684,19.0,25.0,22.647673314339986,7.74,1036.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Samaritan Hospital School of Nursing,2.0,2.0,2.0,10.0,1.0,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Sarah Lawrence College,3.0,3.0,2.0,21.0,0.5463,27.0,32.0,26.0,7.74,1333.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Schenectady County Community College,2.0,2.0,1.0,6.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,3273.0,4885.0,7885.0,9682.0,11507.0,2
Sh'or Yoshuv Rabbinical College,3.0,3.0,2.0,24.0,1.0,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Siena College,3.0,3.0,2.0,20.0,0.8066,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Skidmore College,3.0,3.0,2.0,21.0,0.3217,27.0,31.0,27.0,9.0,1324.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
St. Joseph's College-New York,3.0,3.0,2.0,19.0,0.7067,22.0,26.0,23.0,7.74,1120.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Saint Vladimirs Orthodox Theological Seminary,3.0,4.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Saint Elizabeth College of Nursing,2.0,2.0,2.0,10.0,0.3333,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Saint John Fisher College,3.0,3.0,2.0,17.0,0.6841,22.0,27.0,24.0,7.74,1161.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
St Paul's School of Nursing-Staten Island,2.0,2.0,3.0,10.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
St. John's University-New York,3.0,3.0,2.0,17.0,0.7507,23.0,29.0,25.0,7.74,1198.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Sullivan County Community College,2.0,2.0,1.0,5.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,7195.0,8682.0,11500.0,15122.0,15857.0,2
SUNY College of Technology at Alfred,2.0,2.0,1.0,23.0,0.7172,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,13416.0,15252.0,18893.0,19701.0,22636.0,1
SUNY College of Technology at Canton,3.0,3.0,1.0,22.0,0.8301,17.0,23.0,20.0,7.74,1029.0,9826.0,12175.0,16849.0,17304.0,20755.0,1
SUNY College of Technology at Delhi,2.0,2.0,1.0,23.0,0.6488,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,11552.0,13832.0,17583.0,18259.0,22353.0,1
SUNY College of Agriculture and Technology at Cobleskill,3.0,3.0,1.0,22.0,0.8,16.0,25.0,22.647673314339986,7.74,1010.0,12792.0,15111.0,18262.0,19521.0,23401.0,1
Farmingdale State College,3.0,3.0,1.0,22.0,0.6016,19.0,24.0,22.647673314339986,7.74,1075.0,3335.0,6411.0,10914.0,12441.0,16316.0,1
SUNY Morrisville,2.0,2.0,1.0,23.0,0.7672,18.0,23.0,21.0,7.74,973.0,15062.0,17133.0,20871.0,22345.0,25641.0,1
SUNY at Albany,3.0,3.0,1.0,15.0,0.5715,22.0,28.0,22.647673314339986,7.74,1177.0,12489.0,15864.0,19727.0,20959.0,24733.0,1
Binghamton University,3.0,3.0,1.0,15.0,0.4303,29.0,32.0,22.647673314339986,7.74,1376.0,13380.0,16323.0,21423.0,22259.0,26047.0,1
University at Buffalo,3.0,3.0,1.0,15.0,0.6695,23.0,29.0,27.0,7.74,1230.0,14098.0,17022.0,20841.0,21285.0,24474.0,1
Stony Brook University,3.0,3.0,1.0,15.0,0.4891,26.0,32.0,29.0,8.0,1337.0,11863.0,14163.0,19344.0,21214.0,23730.0,1
SUNY College of Environmental Science and Forestry,3.0,3.0,1.0,16.0,0.6017,24.0,30.0,26.0,7.74,1237.0,13190.0,17245.0,21638.0,22634.0,27218.0,1
SUNY Polytechnic Institute,3.0,3.0,1.0,19.0,0.733,20.0,29.0,28.0,7.74,1177.0,8325.0,11506.0,15239.0,16808.0,19408.0,1
SUNY Brockport,3.0,3.0,1.0,18.0,0.5811,20.0,25.0,22.0,7.74,1089.0,10679.0,14206.0,17803.0,18324.0,22075.0,1
SUNY Buffalo State,3.0,3.0,1.0,18.0,0.8007,20.59856630824373,26.247311827956988,22.647673314339986,7.74,960.0,10484.0,12992.0,17154.0,18186.0,21387.0,1
SUNY Cortland,3.0,3.0,1.0,18.0,0.522,22.0,26.0,24.0,7.74,1164.0,11654.0,14525.0,18700.0,19429.0,23213.0,1
SUNY at Fredonia,3.0,3.0,1.0,19.0,0.7225,20.0,26.0,22.647673314339986,7.74,1112.0,10026.0,12501.0,15292.0,16697.0,19721.0,1
SUNY College at Geneseo,3.0,3.0,1.0,20.0,0.6136,24.0,29.0,22.647673314339986,7.74,1234.0,12575.0,15641.0,18973.0,18990.0,24033.0,1
State University of New York at New Paltz,3.0,3.0,1.0,18.0,0.6202,24.0,29.0,26.0,8.0,1187.0,10840.0,14271.0,19151.0,20723.0,24143.0,1
SUNY Oneonta,3.0,3.0,1.0,19.0,0.6295,19.0,25.0,21.0,7.74,1034.0,11696.0,14199.0,18271.0,19536.0,23604.0,1
SUNY College at Oswego,3.0,3.0,1.0,18.0,0.6890000000000001,20.0,26.0,22.647673314339986,7.74,1112.0,10090.0,13242.0,16919.0,17546.0,22169.0,1
SUNY College at Potsdam,3.0,3.0,1.0,19.0,0.7166,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,9374.0,12367.0,16245.0,16152.0,19605.0,1
SUNY at Purchase College,3.0,3.0,1.0,21.0,0.737,24.0,30.0,25.0,7.74,1213.0,13899.0,17483.0,18347.0,16305.0,24176.0,1
SUNY College of Optometry,3.0,4.0,1.0,26.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
SUNY College at Old Westbury,3.0,3.0,1.0,20.0,0.5308,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1015.0,6839.0,8838.0,13452.0,16178.0,18666.0,1
SUNY College at Plattsburgh,3.0,3.0,1.0,19.0,0.6103,18.0,25.0,22.0,7.74,1078.0,10141.0,13422.0,17264.0,18037.0,21697.0,1
SUNY Downstate Health Sciences University,3.0,3.0,1.0,25.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
SUNY Empire State College,3.0,3.0,1.0,18.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,10978.0,13359.0,14519.0,15126.0,15555.36963190184,1
SUNY Maritime College,3.0,3.0,1.0,20.0,0.7271,21.0,26.0,22.647673314339986,7.74,1153.0,11451.0,14501.0,19992.0,21855.0,24524.0,1
Upstate Medical University,3.0,3.0,1.0,25.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Swedish Institute a College of Health Sciences,2.0,2.0,3.0,10.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Syracuse University,3.0,3.0,2.0,15.0,0.6872,20.59856630824373,26.247311827956988,22.647673314339986,9.0,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Talmudical Seminary Oholei Torah,2.0,3.0,2.0,24.0,0.8393,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Talmudical Institute of Upstate New York,2.0,3.0,2.0,24.0,1.0,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Teachers College at Columbia University,3.0,4.0,2.0,16.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Tompkins Cortland Community College,2.0,2.0,1.0,3.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8081.0,10047.0,13541.0,15406.0,16588.0,2
Torah Temimah Talmudical Seminary,3.0,3.0,2.0,24.0,0.7143,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Touro College,3.0,3.0,2.0,17.0,0.7598,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Trocaire College,2.0,2.0,2.0,26.0,0.5336,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Excelsior College,3.0,3.0,2.0,18.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Ulster County Community College,2.0,2.0,1.0,3.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,1930.0,4234.0,6131.0,10026.0,11974.0,2
Union College,3.0,3.0,2.0,21.0,0.4126,28.0,33.0,29.0,7.74,1339.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Union Theological Seminary in the City of New York,3.0,4.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
United Talmudical Seminary,3.0,3.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
United States Merchant Marine Academy,3.0,3.0,1.0,22.0,0.2411,25.0,29.0,28.0,7.74,1288.0,3981.0,4195.0,6615.0,9565.0,9565.0,1
United States Military Academy,1.9485129517109048,3.0,1.0,21.0,0.0864,28.0,33.0,30.0,9.0,1359.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Utica College,3.0,3.0,2.0,18.0,0.8641,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Vassar College,3.0,3.0,2.0,21.0,0.2454,32.0,34.0,30.0,9.0,1456.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Villa Maria College,2.0,3.0,2.0,23.0,0.7874,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
School of Visual Arts,3.0,3.0,3.0,30.0,0.7153,23.0,27.0,22.647673314339986,7.74,1205.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Wagner College,3.0,3.0,2.0,19.0,0.7043,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Webb Institute,3.0,3.0,2.0,27.0,0.2102,33.0,36.0,35.0,8.0,1489.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Wells College,3.0,3.0,2.0,21.0,0.6436,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
The College of Westchester,2.0,3.0,3.0,23.0,0.8837,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
SUNY Westchester Community College,2.0,2.0,1.0,2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,7625.0,8259.0,11171.0,13796.0,14503.0,2
Westchester School of Beauty Culture,1.0,1.0,3.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Word of Life Bible Institute,1.0,1.0,2.0,-2.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Yeshiva Karlin Stolin,3.0,3.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Yeshiva Derech Chaim,3.0,3.0,2.0,24.0,0.5636,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Yeshiva of Nitra Rabbinical College,3.0,3.0,2.0,24.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Yeshiva Shaar Hatorah,3.0,3.0,2.0,24.0,0.6957,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Yeshiva University,3.0,3.0,2.0,16.0,0.6741,24.0,31.0,27.0,7.74,1288.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Yeshivath Viznitz,3.0,3.0,2.0,24.0,0.8736,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Yeshivath Zichron Moshe,2.0,2.0,2.0,24.0,0.5,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
College of the Albemarle,2.0,2.0,1.0,3.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,3036.0,4876.0,4905.0,13810.511688311686,15555.36963190184,2
South Piedmont Community College,1.0,1.0,1.0,6.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5286.0,5961.0,6560.0,6052.0,15555.36963190184,2
Appalachian State University,3.0,3.0,1.0,18.0,0.7951,22.0,27.0,23.0,7.0,1181.0,7354.0,9940.0,13769.0,18770.0,19368.0,1
Asheville-Buncombe Technical Community College,2.0,2.0,1.0,6.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,4606.0,5114.0,7309.0,11578.0,12014.0,2
Barton College,3.0,3.0,2.0,22.0,0.4244,17.0,22.0,19.0,7.74,1030.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Beaufort County Community College,2.0,1.0,1.0,1.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,4350.0,4896.0,5810.0,9460.0,15555.36963190184,2
Belmont Abbey College,3.0,3.0,2.0,22.0,0.8009999999999999,18.0,25.0,21.0,7.74,1085.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Bennett College,3.0,3.0,2.0,21.0,0.7288,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Bladen Community College,2.0,2.0,1.0,5.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,7313.0,8171.0,8823.0,13810.511688311686,15555.36963190184,2
Blue Ridge Community College,1.0,2.0,1.0,5.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,5492.0,5636.0,7348.0,12552.0,11891.0,2
Brevard College,3.0,3.0,2.0,22.0,0.4524,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Brunswick Community College,2.0,2.0,1.0,3.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,6431.0,7220.0,7874.0,6597.0,15555.36963190184,2
Cabarrus College of Health Sciences,2.0,2.0,2.0,26.0,0.3538,17.0,22.0,19.0,7.0,1036.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,2
Caldwell Community College and Technical Institute,2.0,2.0,1.0,3.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,3705.0,5537.0,7830.0,9725.0,15555.36963190184,2
Campbell University,3.0,3.0,2.0,17.0,0.8129,19.0,25.0,22.0,7.74,1115.0,8282.877674163467,8999.653119633658,11300.029446407541,13810.511688311686,15555.36963190184,1
Cape Fear Community College,2.0,2.0,1.0,1.0,0.7116336734693877,20.59856630824373,26.247311827956988,22.647673314339986,7.74,1140.2142230026338,8975.0,9297.0,9396.0,12611.0,15509.0,2
